연도,월,날짜,지역,행정구역,구분,관광지,방문자수,평균지출액,평균기온,강수량_mm,외국인비율,이벤트,비고
2025,6,2025-06-01,서귀포시,남원읍,읍,서귀포 일대,10456.0,152270,22.0,182.0,0.246,False,
2025,6,2025-06-01,서귀포시,성산읍,읍,서귀포 일대,12962.0,162044,21.9,169.0,0.257,False,
2025,6,2025-06-01,서귀포시,안덕면,면,서귀포 일대,8993.0,157191,21.4,182.0,0.27,False,
2025,6,2025-06-01,서귀포시,표선면,면,서귀포 일대,7137.0,157671,21.9,205.0,0.242,False,
2025,7,2025-07-01,제주시,아라동,동,제주 전역,8274.0,161906,25.2,242.0,0.279,False,
2025,7,2025-07-01,제주시,봉개동,동,제주 전역,8775.0,168941,25.7,228.0,0.281,False,
2025,7,2025-07-01,제주시,도두동,동,제주 전역,8357.0,167786,25.7,206.0,0.28,False,
2025,7,2025-07-01,제주시,건입동,동,제주 전역,7950.0,164064,26.3,217.0,0.29,False,
2025,7,2025-07-01,제주시,화북동,동,제주 전역,7335.0,158638,25.3,203.0,0.275,False,
2025,7,2025-07-01,제주시,이도1동,동,제주 전역,8807.0,167475,26.4,196.0,0.293,False,
2025,7,2025-07-01,제주시,이도2동,동,제주 전역,7762.0,164389,26.5,225.0,0.273,False,
2025,7,2025-07-01,제주시,이호동,동,제주 전역,8918.0,161243,25.8,235.0,0.296,False,
2025,7,2025-07-01,제주시,일도1동,동,제주 전역,7682.0,167297,26.3,217.0,0.288,False,
2025,7,2025-07-01,제주시,일도2동,동,제주 전역,6351.0,168720,24.7,241.0,0.305,False,
2025,7,2025-07-01,제주시,노형동,동,제주 전역,8380.0,170160,25.7,218.0,0.278,False,
2025,7,2025-07-01,제주시,외도동,동,제주 전역,7145.0,163009,25.3,185.0,0.276,False,
2025,7,2025-07-01,제주시,오라동,동,제주 전역,8155.0,169020,24.8,219.0,0.267,False,
2025,7,2025-07-01,제주시,삼도1동,동,제주 전역,7476.0,159120,25.7,225.0,0.265,False,
2025,7,2025-07-01,제주시,삼도2동,동,제주 전역,8769.0,170015,25.6,235.0,0.287,False,
2025,7,2025-07-01,제주시,삼양동,동,제주 전역,7844.0,165994,26.1,202.0,0.281,False,
2025,7,2025-07-01,제주시,연동,동,제주 전역,9334.0,158789,25.1,229.0,0.26,False,
2025,7,2025-07-01,제주시,용담1동,동,제주 전역,7614.0,162575,25.6,222.0,0.297,False,
2025,7,2025-07-01,제주시,용담2동,동,제주 전역,8623.0,166011,25.2,234.0,0.291,False,
2025,7,2025-07-01,제주시,애월읍,읍,제주 전역,9054.0,159309,26.2,222.0,0.255,False,
2025,7,2025-07-01,제주시,구좌읍,읍,제주 전역,8260.0,163991,25.2,218.0,0.288,False,
2025,7,2025-07-01,제주시,한림읍,읍,제주 전역,9588.0,161668,25.1,180.0,0.297,False,
2025,7,2025-07-01,제주시,조천읍,읍,제주 전역,8242.0,160659,25.3,227.0,0.276,False,
2025,7,2025-07-01,제주시,한경면,면,제주 전역,7409.0,165061,25.6,246.0,0.298,False,
2025,7,2025-07-01,제주시,추자면,면,제주 전역,8106.0,169380,25.4,236.0,0.273,False,
2025,7,2025-07-01,제주시,우도면,면,제주 전역,6701.0,167172,25.7,236.0,0.274,False,
2025,7,2025-07-01,서귀포시,송산동,동,서귀포 일대,11342.0,168463,25.8,202.0,0.283,False,
2025,7,2025-07-01,서귀포시,정방동,동,서귀포 일대,11569.0,162265,26.0,205.0,0.269,False,
2025,7,2025-07-01,서귀포시,중앙동,동,서귀포 일대,10585.0,165935,25.7,241.0,0.277,False,
2025,7,2025-07-01,서귀포시,천지동,동,서귀포 일대,12629.0,166451,25.6,233.0,0.289,False,
2025,7,2025-07-01,서귀포시,효돈동,동,서귀포 일대,11828.0,163624,25.5,189.0,0.276,False,
2025,7,2025-07-01,서귀포시,영천동,동,서귀포 일대,13120.0,165435,25.1,218.0,0.286,False,
2025,7,2025-07-01,서귀포시,동홍동,동,서귀포 일대,10442.0,163648,26.0,227.0,0.275,False,
2025,7,2025-07-01,서귀포시,서홍동,동,서귀포 일대,11792.0,167349,25.1,225.0,0.272,False,
2025,7,2025-07-01,서귀포시,대륜동,동,서귀포 일대,12965.0,163247,25.0,213.0,0.281,False,
2025,7,2025-07-01,서귀포시,대천동,동,서귀포 일대,14231.0,163666,25.5,207.0,0.283,False,
2025,7,2025-07-01,서귀포시,중문동,동,서귀포 일대,12893.0,167803,25.9,222.0,0.251,False,
2025,7,2025-07-01,서귀포시,예래동,동,서귀포 일대,10637.0,163110,25.0,206.0,0.284,False,
2025,7,2025-07-01,서귀포시,대정읍,읍,서귀포 일대,16773.0,160431,25.6,206.0,0.293,False,
2025,7,2025-07-01,서귀포시,남원읍,읍,서귀포 일대,12539.0,167775,24.7,217.0,0.276,False,
2025,7,2025-07-01,서귀포시,성산읍,읍,서귀포 일대,11326.0,160464,24.4,188.0,0.286,False,
2025,7,2025-07-01,서귀포시,안덕면,면,서귀포 일대,12146.0,158462,25.2,237.0,0.27,False,
2025,7,2025-07-01,서귀포시,표선면,면,서귀포 일대,10816.0,169469,25.0,235.0,0.26,False,
2025,8,2025-08-01,제주시,아라동,동,제주 전역,10648.0,169333,26.2,258.0,0.309,True,
2025,8,2025-08-01,제주시,봉개동,동,제주 전역,8136.0,164097,26.6,223.0,0.304,True,
2025,8,2025-08-01,제주시,도두동,동,제주 전역,8497.0,168490,26.6,266.0,0.283,True,
2025,8,2025-08-01,제주시,건입동,동,제주 전역,9055.0,166664,26.0,256.0,0.306,True,
2025,8,2025-08-01,제주시,화북동,동,제주 전역,8597.0,164716,27.1,245.0,0.296,True,
2025,8,2025-08-01,제주시,이도1동,동,제주 전역,8518.0,170429,25.7,235.0,0.283,True,
2025,8,2025-08-01,제주시,이도2동,동,제주 전역,9230.0,167808,27.0,249.0,0.307,True,
2025,8,2025-08-01,제주시,이호동,동,제주 전역,9436.0,162795,26.1,214.0,0.321,True,
2025,8,2025-08-01,제주시,일도1동,동,제주 전역,8744.0,164877,26.2,221.0,0.287,True,
2025,8,2025-08-01,제주시,일도2동,동,제주 전역,8198.0,174326,26.6,250.0,0.297,True,
2025,8,2025-08-01,제주시,노형동,동,제주 전역,9336.0,172996,26.9,252.0,0.305,True,
2025,8,2025-08-01,제주시,외도동,동,제주 전역,7484.0,172915,27.0,240.0,0.33,True,
2025,8,2025-08-01,제주시,오라동,동,제주 전역,8877.0,169262,25.7,203.0,0.299,True,
2025,8,2025-08-01,제주시,삼도1동,동,제주 전역,9307.0,161822,27.5,233.0,0.313,True,
2025,8,2025-08-01,제주시,삼도2동,동,제주 전역,7636.0,161410,26.7,219.0,0.299,True,
2025,8,2025-08-01,제주시,삼양동,동,제주 전역,7185.0,171835,26.7,209.0,0.3,True,
2025,8,2025-08-01,제주시,연동,동,제주 전역,7928.0,164089,26.6,216.0,0.285,True,
2025,8,2025-08-01,제주시,용담1동,동,제주 전역,8837.0,163978,27.3,255.0,0.302,True,
2025,8,2025-08-01,제주시,용담2동,동,제주 전역,9191.0,163682,26.9,266.0,0.303,True,
2025,8,2025-08-01,제주시,애월읍,읍,제주 전역,8941.0,161851,26.6,252.0,0.298,True,
2025,8,2025-08-01,제주시,구좌읍,읍,제주 전역,8600.0,165118,26.8,230.0,0.325,True,
2025,8,2025-08-01,제주시,한림읍,읍,제주 전역,9862.0,169133,27.0,217.0,0.307,True,
2025,8,2025-08-01,제주시,조천읍,읍,제주 전역,8768.0,173427,26.1,259.0,0.298,True,
2025,8,2025-08-01,제주시,한경면,면,제주 전역,7001.0,163785,27.4,242.0,0.289,True,
2025,8,2025-08-01,제주시,추자면,면,제주 전역,7285.0,171393,26.7,237.0,0.3,True,
2025,8,2025-08-01,제주시,우도면,면,제주 전역,7752.0,165797,26.4,249.0,0.3,True,
2025,8,2025-08-01,서귀포시,송산동,동,서귀포 일대,17506.0,171388,25.3,238.0,0.297,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,정방동,동,서귀포 일대,11544.0,163620,26.8,264.0,0.284,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,중앙동,동,서귀포 일대,13348.0,168962,26.7,224.0,0.29,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,천지동,동,서귀포 일대,13568.0,165246,27.5,233.0,0.3,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,효돈동,동,서귀포 일대,13023.0,163935,26.8,234.0,0.299,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,영천동,동,서귀포 일대,15548.0,162298,27.1,237.0,0.297,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,동홍동,동,서귀포 일대,13179.0,168719,26.5,243.0,0.317,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,서홍동,동,서귀포 일대,13992.0,171801,27.0,241.0,0.307,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,대륜동,동,서귀포 일대,14203.0,172165,27.1,243.0,0.297,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,대천동,동,서귀포 일대,12251.0,171104,26.7,242.0,0.293,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,중문동,동,서귀포 일대,31012.0,172740,26.8,255.0,0.306,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,예래동,동,서귀포 일대,14044.0,174651,26.7,239.0,0.298,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,대정읍,읍,서귀포 일대,20944.0,174283,26.6,252.0,0.311,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,남원읍,읍,서귀포 일대,14648.0,171573,26.1,262.0,0.31,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,성산읍,읍,서귀포 일대,13831.0,171200,26.8,206.0,0.307,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,안덕면,면,서귀포 일대,11346.0,166966,25.6,248.0,0.286,True,8월 해변 축제
2025,8,2025-08-01,서귀포시,표선면,면,서귀포 일대,12719.0,161765,27.1,242.0,0.315,True,8월 해변 축제
2025,9,2025-09-01,제주시,아라동,동,제주 전역,9168.0,165240,22.9,198.0,0.243,False,
2025,9,2025-09-01,제주시,봉개동,동,제주 전역,7308.0,157853,22.3,207.0,0.238,False,
2025,9,2025-09-01,제주시,도두동,동,제주 전역,7365.0,163790,21.9,199.0,0.248,False,
2025,9,2025-09-01,제주시,건입동,동,제주 전역,8015.0,156817,22.5,214.0,0.22,False,
2025,9,2025-09-01,제주시,화북동,동,제주 전역,6728.0,157924,22.9,211.0,0.246,False,
2025,9,2025-09-01,제주시,이도1동,동,제주 전역,7767.0,156953,21.7,207.0,0.241,False,
2025,9,2025-09-01,제주시,이도2동,동,제주 전역,7454.0,154842,22.3,199.0,0.243,False,
2025,9,2025-09-01,제주시,이호동,동,제주 전역,7876.0,165108,22.7,189.0,0.225,False,
2025,9,2025-09-01,제주시,일도1동,동,제주 전역,7906.0,165415,21.5,217.0,0.235,False,
2025,9,2025-09-01,제주시,일도2동,동,제주 전역,6580.0,154405,22.1,202.0,0.209,False,
2025,9,2025-09-01,제주시,노형동,동,제주 전역,8275.0,154022,22.6,191.0,0.24,False,
2025,9,2025-09-01,제주시,외도동,동,제주 전역,6499.0,157412,22.9,205.0,0.233,False,
2025,9,2025-09-01,제주시,오라동,동,제주 전역,7095.0,158733,22.9,197.0,0.236,False,
2025,9,2025-09-01,제주시,삼도1동,동,제주 전역,7769.0,157315,22.5,218.0,0.214,False,
2025,9,2025-09-01,제주시,삼도2동,동,제주 전역,6245.0,163312,22.8,193.0,0.249,False,
2025,9,2025-09-01,제주시,삼양동,동,제주 전역,7507.0,163720,21.8,189.0,0.23,False,
2025,9,2025-09-01,제주시,연동,동,제주 전역,6458.0,166252,24.0,204.0,0.237,False,
2025,9,2025-09-01,제주시,용담1동,동,제주 전역,7371.0,154071,22.9,196.0,0.247,False,
2025,9,2025-09-01,제주시,용담2동,동,제주 전역,7050.0,154133,22.7,208.0,0.244,False,
2025,9,2025-09-01,제주시,애월읍,읍,제주 전역,8870.0,162535,22.8,200.0,0.243,False,
2025,9,2025-09-01,제주시,구좌읍,읍,제주 전역,7497.0,159741,22.6,196.0,0.252,False,
2025,9,2025-09-01,제주시,한림읍,읍,제주 전역,7413.0,159900,21.7,190.0,0.251,False,
2025,9,2025-09-01,제주시,조천읍,읍,제주 전역,7734.0,164005,23.1,215.0,0.247,False,
2025,9,2025-09-01,제주시,한경면,면,제주 전역,5987.0,155501,22.2,198.0,0.252,False,
2025,9,2025-09-01,제주시,추자면,면,제주 전역,6688.0,154353,23.1,211.0,0.242,False,
2025,9,2025-09-01,제주시,우도면,면,제주 전역,7111.0,155169,23.2,203.0,0.241,False,
2025,9,2025-09-01,서귀포시,송산동,동,서귀포 일대,10162.0,160600,22.9,213.0,0.218,False,
2025,9,2025-09-01,서귀포시,정방동,동,서귀포 일대,10394.0,159197,21.8,212.0,0.234,False,
2025,9,2025-09-01,서귀포시,중앙동,동,서귀포 일대,10538.0,160036,22.9,224.0,0.234,False,
2025,9,2025-09-01,서귀포시,천지동,동,서귀포 일대,11532.0,156128,22.4,200.0,0.25,False,
2025,9,2025-09-01,서귀포시,효돈동,동,서귀포 일대,10572.0,155898,22.8,204.0,0.228,False,
2025,9,2025-09-01,서귀포시,영천동,동,서귀포 일대,10583.0,156796,22.4,190.0,0.224,False,
2025,9,2025-09-01,서귀포시,동홍동,동,서귀포 일대,9348.0,162497,22.5,214.0,0.247,False,
2025,9,2025-09-01,서귀포시,서홍동,동,서귀포 일대,11746.0,159635,22.1,190.0,0.255,False,
2025,9,2025-09-01,서귀포시,대륜동,동,서귀포 일대,11254.0,161366,21.9,174.0,0.255,False,
2025,9,2025-09-01,서귀포시,대천동,동,서귀포 일대,11547.0,162440,22.2,192.0,0.242,False,
2025,9,2025-09-01,서귀포시,중문동,동,서귀포 일대,13016.0,164167,22.8,203.0,0.255,False,
2025,9,2025-09-01,서귀포시,예래동,동,서귀포 일대,9820.0,161317,22.7,182.0,0.222,False,
2025,9,2025-09-01,서귀포시,대정읍,읍,서귀포 일대,13282.0,154835,22.7,206.0,0.256,False,
2025,9,2025-09-01,서귀포시,남원읍,읍,서귀포 일대,11614.0,157581,23.3,223.0,0.238,False,
2025,9,2025-09-01,서귀포시,성산읍,읍,서귀포 일대,10810.0,156148,22.9,171.0,0.241,False,
2025,9,2025-09-01,서귀포시,안덕면,면,서귀포 일대,7277.0,158752,22.0,202.0,0.212,False,
2025,9,2025-09-01,서귀포시,표선면,면,서귀포 일대,9465.0,163384,22.3,213.0,0.263,False,
2025,10,2025-10-01,제주시,아라동,동,제주 전역,5712.0,147975,17.7,108.0,0.2,False,
2025,10,2025-10-01,제주시,봉개동,동,제주 전역,5787.0,151689,17.2,90.0,0.2,False,
2025,10,2025-10-01,제주시,도두동,동,제주 전역,6750.0,150624,16.8,124.0,0.207,False,
2025,10,2025-10-01,제주시,건입동,동,제주 전역,7688.0,148505,17.4,121.0,0.199,False,
2025,10,2025-10-01,제주시,화북동,동,제주 전역,7301.0,146491,16.9,112.0,0.19,False,
2025,10,2025-10-01,제주시,이도1동,동,제주 전역,6645.0,146447,17.6,140.0,0.184,False,
2025,10,2025-10-01,제주시,이도2동,동,제주 전역,6536.0,151564,17.3,120.0,0.198,False,
2025,10,2025-10-01,제주시,이호동,동,제주 전역,6327.0,146535,17.3,123.0,0.226,False,
2025,10,2025-10-01,제주시,일도1동,동,제주 전역,6079.0,152613,17.0,108.0,0.163,False,
2025,10,2025-10-01,제주시,일도2동,동,제주 전역,6444.0,153171,16.9,116.0,0.185,False,
2025,10,2025-10-01,제주시,노형동,동,제주 전역,6818.0,144438,17.4,106.0,0.195,False,
2025,10,2025-10-01,제주시,외도동,동,제주 전역,6961.0,144642,16.6,103.0,0.197,False,
2025,10,2025-10-01,제주시,오라동,동,제주 전역,6052.0,151922,17.3,132.0,0.189,False,
2025,10,2025-10-01,제주시,삼도1동,동,제주 전역,5860.0,145943,17.0,130.0,0.225,False,
2025,10,2025-10-01,제주시,삼도2동,동,제주 전역,5215.0,146320,17.5,110.0,0.217,False,
2025,10,2025-10-01,제주시,삼양동,동,제주 전역,6489.0,149673,16.7,104.0,0.196,False,
2025,10,2025-10-01,제주시,연동,동,제주 전역,7496.0,146239,16.6,129.0,0.201,False,
2025,10,2025-10-01,제주시,용담1동,동,제주 전역,6126.0,152888,17.8,93.0,0.191,False,
2025,10,2025-10-01,제주시,용담2동,동,제주 전역,6322.0,146877,17.4,119.0,0.19,False,
2025,10,2025-10-01,제주시,애월읍,읍,제주 전역,6302.0,152498,15.7,123.0,0.205,False,
2025,10,2025-10-01,제주시,구좌읍,읍,제주 전역,5562.0,149920,16.9,130.0,0.205,False,
2025,10,2025-10-01,제주시,한림읍,읍,제주 전역,5682.0,144606,17.3,131.0,0.196,False,
2025,10,2025-10-01,제주시,조천읍,읍,제주 전역,5912.0,152812,16.8,119.0,0.213,False,
2025,10,2025-10-01,제주시,한경면,면,제주 전역,5437.0,151495,17.1,122.0,0.2,False,
2025,10,2025-10-01,제주시,추자면,면,제주 전역,4747.0,150555,16.9,117.0,0.2,False,
2025,10,2025-10-01,제주시,우도면,면,제주 전역,6024.0,155029,17.3,112.0,0.208,False,
2025,10,2025-10-01,서귀포시,송산동,동,서귀포 일대,9676.0,153581,17.0,106.0,0.192,False,
2025,10,2025-10-01,서귀포시,정방동,동,서귀포 일대,8681.0,147109,16.8,145.0,0.219,False,
2025,10,2025-10-01,서귀포시,중앙동,동,서귀포 일대,9751.0,153389,16.7,93.0,0.206,False,
2025,10,2025-10-01,서귀포시,천지동,동,서귀포 일대,9967.0,148771,15.8,126.0,0.199,False,
2025,10,2025-10-01,서귀포시,효돈동,동,서귀포 일대,9336.0,153517,17.4,107.0,0.213,False,
2025,10,2025-10-01,서귀포시,영천동,동,서귀포 일대,10230.0,148589,17.2,141.0,0.217,False,
2025,10,2025-10-01,서귀포시,동홍동,동,서귀포 일대,8082.0,148559,16.7,128.0,0.191,False,
2025,10,2025-10-01,서귀포시,서홍동,동,서귀포 일대,9564.0,144712,17.9,116.0,0.206,False,
2025,10,2025-10-01,서귀포시,대륜동,동,서귀포 일대,10046.0,152973,17.2,128.0,0.192,False,
2025,10,2025-10-01,서귀포시,대천동,동,서귀포 일대,11800.0,154196,16.4,133.0,0.208,False,
2025,10,2025-10-01,서귀포시,중문동,동,서귀포 일대,10015.0,146362,16.8,98.0,0.172,False,
2025,10,2025-10-01,서귀포시,예래동,동,서귀포 일대,8254.0,150822,17.9,99.0,0.208,False,
2025,10,2025-10-01,서귀포시,대정읍,읍,서귀포 일대,11513.0,153728,17.9,122.0,0.197,False,
2025,10,2025-10-01,서귀포시,남원읍,읍,서귀포 일대,10596.0,155887,17.2,133.0,0.2,False,
2025,10,2025-10-01,서귀포시,성산읍,읍,서귀포 일대,11117.0,149220,16.4,125.0,0.211,False,
2025,10,2025-10-01,서귀포시,안덕면,면,서귀포 일대,9008.0,152574,16.4,127.0,0.191,False,
2025,10,2025-10-01,서귀포시,표선면,면,서귀포 일대,7079.0,145306,17.6,135.0,0.197,False,
2025,11,2025-11-01,제주시,아라동,동,제주 전역,6273.0,142831,11.0,65.0,0.18,False,
2025,11,2025-11-01,제주시,봉개동,동,제주 전역,5686.0,140230,11.1,91.0,0.183,False,
2025,11,2025-11-01,제주시,도두동,동,제주 전역,5989.0,143231,11.1,57.0,0.162,False,
2025,11,2025-11-01,제주시,건입동,동,제주 전역,5196.0,137627,10.6,99.0,0.172,False,
2025,11,2025-11-01,제주시,화북동,동,제주 전역,5061.0,137966,10.5,112.0,0.182,False,
2025,11,2025-11-01,제주시,이도1동,동,제주 전역,5704.0,137060,10.7,85.0,0.198,False,
2025,11,2025-11-01,제주시,이도2동,동,제주 전역,5294.0,144071,9.9,86.0,0.139,False,
2025,11,2025-11-01,제주시,이호동,동,제주 전역,5494.0,143746,10.1,84.0,0.177,False,
2025,11,2025-11-01,제주시,일도1동,동,제주 전역,5250.0,141651,10.7,113.0,0.172,False,
2025,11,2025-11-01,제주시,일도2동,동,제주 전역,6035.0,136998,11.2,74.0,0.151,False,
2025,11,2025-11-01,제주시,노형동,동,제주 전역,6414.0,146045,11.3,79.0,0.155,False,
2025,11,2025-11-01,제주시,외도동,동,제주 전역,5447.0,139959,10.5,85.0,0.166,False,
2025,11,2025-11-01,제주시,오라동,동,제주 전역,5698.0,143199,11.0,90.0,0.17,False,
2025,11,2025-11-01,제주시,삼도1동,동,제주 전역,5005.0,136471,11.7,96.0,0.153,False,
2025,11,2025-11-01,제주시,삼도2동,동,제주 전역,6255.0,147653,11.6,95.0,0.14,False,
2025,11,2025-11-01,제주시,삼양동,동,제주 전역,5127.0,143881,11.3,111.0,0.161,False,
2025,11,2025-11-01,제주시,연동,동,제주 전역,5023.0,137487,11.0,70.0,0.167,False,
2025,11,2025-11-01,제주시,용담1동,동,제주 전역,5142.0,143042,11.4,111.0,0.161,False,
2025,11,2025-11-01,제주시,용담2동,동,제주 전역,4639.0,147029,10.9,121.0,0.152,False,
2025,11,2025-11-01,제주시,애월읍,읍,제주 전역,6697.0,139388,10.6,98.0,0.163,False,
2025,11,2025-11-01,제주시,구좌읍,읍,제주 전역,5657.0,138152,10.4,101.0,0.14,False,
2025,11,2025-11-01,제주시,한림읍,읍,제주 전역,6330.0,143078,11.1,62.0,0.175,False,
2025,11,2025-11-01,제주시,조천읍,읍,제주 전역,5834.0,136663,11.5,95.0,0.167,False,
2025,11,2025-11-01,제주시,한경면,면,제주 전역,4835.0,143576,11.3,86.0,0.181,False,
2025,11,2025-11-01,제주시,추자면,면,제주 전역,4793.0,147668,11.1,101.0,0.164,False,
2025,11,2025-11-01,제주시,우도면,면,제주 전역,4654.0,141256,10.8,83.0,0.167,False,
2025,11,2025-11-01,서귀포시,송산동,동,서귀포 일대,8184.0,138978,10.7,99.0,0.169,False,
2025,11,2025-11-01,서귀포시,정방동,동,서귀포 일대,7976.0,140641,10.7,94.0,0.185,False,
2025,11,2025-11-01,서귀포시,중앙동,동,서귀포 일대,9037.0,145011,11.5,131.0,0.172,False,
2025,11,2025-11-01,서귀포시,천지동,동,서귀포 일대,8079.0,143404,10.5,93.0,0.176,False,
2025,11,2025-11-01,서귀포시,효돈동,동,서귀포 일대,8159.0,136505,10.9,114.0,0.148,False,
2025,11,2025-11-01,서귀포시,영천동,동,서귀포 일대,8984.0,137554,11.7,93.0,0.157,False,
2025,11,2025-11-01,서귀포시,동홍동,동,서귀포 일대,8483.0,144405,11.6,115.0,0.179,False,
2025,11,2025-11-01,서귀포시,서홍동,동,서귀포 일대,8263.0,136325,10.2,93.0,0.179,False,
2025,11,2025-11-01,서귀포시,대륜동,동,서귀포 일대,7361.0,136920,11.0,96.0,0.147,False,
2025,11,2025-11-01,서귀포시,대천동,동,서귀포 일대,7811.0,147381,11.3,95.0,0.148,False,
2025,11,2025-11-01,서귀포시,중문동,동,서귀포 일대,9117.0,141974,10.6,112.0,0.136,False,
2025,11,2025-11-01,서귀포시,예래동,동,서귀포 일대,8561.0,137007,11.4,77.0,0.177,False,
2025,11,2025-11-01,서귀포시,대정읍,읍,서귀포 일대,8951.0,137579,11.5,80.0,0.144,False,
2025,11,2025-11-01,서귀포시,남원읍,읍,서귀포 일대,8758.0,136497,11.0,89.0,0.162,False,
2025,11,2025-11-01,서귀포시,성산읍,읍,서귀포 일대,7563.0,136974,11.6,117.0,0.165,False,
2025,11,2025-11-01,서귀포시,안덕면,면,서귀포 일대,7605.0,143783,10.8,106.0,0.155,False,
2025,11,2025-11-01,서귀포시,표선면,면,서귀포 일대,6371.0,141578,10.9,89.0,0.153,False,
2025,12,2025-12-01,제주시,아라동,동,제주 전역,5114.0,141781,6.2,84.0,0.135,False,
2025,12,2025-12-01,제주시,봉개동,동,제주 전역,4940.0,139252,6.9,64.0,0.151,False,
2025,12,2025-12-01,제주시,도두동,동,제주 전역,5375.0,138576,7.3,64.0,0.157,False,
2025,12,2025-12-01,제주시,건입동,동,제주 전역,5479.0,137783,6.5,81.0,0.144,False,
2025,12,2025-12-01,제주시,화북동,동,제주 전역,4489.0,143020,7.0,71.0,0.151,False,
2025,12,2025-12-01,제주시,이도1동,동,제주 전역,4955.0,132826,6.6,74.0,0.147,False,
2025,12,2025-12-01,제주시,이도2동,동,제주 전역,4814.0,133595,7.5,99.0,0.133,False,
2025,12,2025-12-01,제주시,이호동,동,제주 전역,4532.0,139002,6.4,82.0,0.13,False,
2025,12,2025-12-01,제주시,일도1동,동,제주 전역,3929.0,139994,6.7,78.0,0.146,False,
2025,12,2025-12-01,제주시,일도2동,동,제주 전역,5023.0,137575,6.5,75.0,0.137,False,
2025,12,2025-12-01,제주시,노형동,동,제주 전역,5624.0,141782,6.1,67.0,0.159,False,
2025,12,2025-12-01,제주시,외도동,동,제주 전역,5111.0,141369,6.3,95.0,0.132,False,
2025,12,2025-12-01,제주시,오라동,동,제주 전역,4960.0,133339,6.7,86.0,0.128,False,
2025,12,2025-12-01,제주시,삼도1동,동,제주 전역,4360.0,137651,5.7,89.0,0.14,False,
2025,12,2025-12-01,제주시,삼도2동,동,제주 전역,5382.0,142800,5.2,64.0,0.148,False,
2025,12,2025-12-01,제주시,삼양동,동,제주 전역,5623.0,137354,6.2,76.0,0.14,False,
2025,12,2025-12-01,제주시,연동,동,제주 전역,5629.0,139729,6.1,57.0,0.133,False,
2025,12,2025-12-01,제주시,용담1동,동,제주 전역,6475.0,137260,5.8,102.0,0.152,False,
2025,12,2025-12-01,제주시,용담2동,동,제주 전역,5517.0,136780,7.5,82.0,0.173,False,
2025,12,2025-12-01,제주시,애월읍,읍,제주 전역,6119.0,139958,6.3,74.0,0.137,False,
2025,12,2025-12-01,제주시,구좌읍,읍,제주 전역,6242.0,138583,6.4,98.0,0.127,False,
2025,12,2025-12-01,제주시,한림읍,읍,제주 전역,4732.0,135010,6.1,74.0,0.151,False,
2025,12,2025-12-01,제주시,조천읍,읍,제주 전역,5150.0,143273,6.8,88.0,0.147,False,
2025,12,2025-12-01,제주시,한경면,면,제주 전역,4601.0,137783,6.9,77.0,0.126,False,
2025,12,2025-12-01,제주시,추자면,면,제주 전역,4215.0,132851,6.5,77.0,0.148,False,
2025,12,2025-12-01,제주시,우도면,면,제주 전역,4462.0,138673,7.4,79.0,0.134,False,
2025,12,2025-12-01,서귀포시,송산동,동,서귀포 일대,7313.0,138004,5.8,86.0,0.152,False,
2025,12,2025-12-01,서귀포시,정방동,동,서귀포 일대,7727.0,134819,6.6,79.0,0.143,False,
2025,12,2025-12-01,서귀포시,중앙동,동,서귀포 일대,9527.0,138298,6.6,59.0,0.15,False,
2025,12,2025-12-01,서귀포시,천지동,동,서귀포 일대,8587.0,140886,6.7,79.0,0.132,False,
2025,12,2025-12-01,서귀포시,효돈동,동,서귀포 일대,7978.0,135800,6.5,88.0,0.152,False,
2025,12,2025-12-01,서귀포시,영천동,동,서귀포 일대,7170.0,136274,6.5,102.0,0.122,False,
2025,12,2025-12-01,서귀포시,동홍동,동,서귀포 일대,7345.0,137869,6.3,84.0,0.134,False,
2025,12,2025-12-01,서귀포시,서홍동,동,서귀포 일대,6598.0,134066,6.0,88.0,0.158,False,
2025,12,2025-12-01,서귀포시,대륜동,동,서귀포 일대,8516.0,137472,6.2,99.0,0.117,False,
2025,12,2025-12-01,서귀포시,대천동,동,서귀포 일대,7199.0,140266,6.0,56.0,0.159,False,
2025,12,2025-12-01,서귀포시,중문동,동,서귀포 일대,6938.0,141507,6.5,82.0,0.158,False,
2025,12,2025-12-01,서귀포시,예래동,동,서귀포 일대,7566.0,135271,6.6,109.0,0.129,False,
2025,12,2025-12-01,서귀포시,대정읍,읍,서귀포 일대,10768.0,138035,7.3,64.0,0.129,False,
